hl_id,matchid,bl_slutmal,bl_namn,omgang,hl_pos,hl_namn,hl_slutmal,sasong,bl_pos,bl_id
9369,1056821,0,Hammarby,23,2,Elfsborg,1,2008-03-30T00:00+0100,5,9372
9370,1056822,0,Ljungskile,23,4,IFK Göteborg,0,2008-03-30T00:00+0100,13,9391
9373,1056824,0,Kalmar FF,23,3,Helsingborg,1,2008-03-30T00:00+0100,1,9374
9400,1056825,0,Gais,23,14,Gefle,0,2008-03-30T00:00+0100,7,9382
9368,1056826,1,AIK,23,10,Djurgården,1,2008-03-30T00:00+0100,6,9367
9372,1056834,0,Trelleborgs FF,24,5,Hammarby,0,2008-03-30T00:00+0100,9,9377
9382,1056829,4,Halmstad,24,10,Gais,0,2008-03-30T00:00+0100,6,9371
9391,1056830,1,Djurgården,24,13,Ljungskile,0,2008-03-30T00:00+0100,8,9368
9367,1056831,1,Gefle,24,7,AIK,1,2008-03-30T00:00+0100,14,9400
9374,1056828,1,Elfsborg,24,1,Kalmar FF,2,2008-03-30T00:00+0100,2,9369
9407,1056827,5,IFK Göteborg,24,15,GIF Sundsvall,0,2008-03-30T00:00+0100,4,9370
9379,1056832,2,Norrköping,24,11,Örebro,2,2008-03-30T00:00+0100,16,9376
9375,1056833,2,Helsingborg,24,12,Malmö FF,1,2008-03-30T00:00+0100,3,9373
9368,1056777,1,Norrköping,17,10,Djurgården,1,2008-03-30T00:00+0100,16,9376
9400,1056835,1,Ljungskile,25,14,Gefle,1,2008-03-30T00:00+0100,13,9391
9373,1056838,2,Elfsborg,25,3,Helsingborg,2,2008-03-30T00:00+0100,2,9369
9368,1056836,1,GIF Sundsvall,25,6,Djurgården,3,2008-03-30T00:00+0100,15,9407
9377,1056837,1,Kalmar FF,25,8,Trelleborgs FF,2,2008-03-30T00:00+0100,1,9374
9371,1056839,1,AIK,25,5,Halmstad,2,2008-03-30T00:00+0100,10,9367
9375,1056840,1,Örebro,25,11,Malmö FF,3,2008-03-30T00:00+0100,12,9379
9376,1056841,1,Gais,25,16,Norrköping,0,2008-03-30T00:00+0100,9,9382
9370,1056842,0,Hammarby,25,4,IFK Göteborg,2,2008-03-30T00:00+0100,7,9372
9367,1056843,0,Norrköping,26,7,AIK,2,2008-03-30T00:00+0100,16,9376
9374,1056844,1,IFK Göteborg,26,1,Kalmar FF,0,2008-03-30T00:00+0100,3,9370
9382,1056845,2,Malmö FF,26,9,Gais,2,2008-03-30T00:00+0100,12,9375
9391,1056846,3,Halmstad,26,14,Ljungskile,0,2008-03-30T00:00+0100,5,9371
9379,1056849,1,Helsingborg,26,11,Örebro,3,2008-03-30T00:00+0100,4,9373
9407,1056850,3,Gefle,26,15,GIF Sundsvall,2,2008-03-30T00:00+0100,13,9400
9372,1056848,0,Djurgården,26,6,Hammarby,3,2008-03-30T00:00+0100,8,9368
9369,1056847,1,Trelleborgs FF,26,2,Elfsborg,4,2008-03-30T00:00+0100,10,9377
9375,1056851,0,AIK,27,12,Malmö FF,1,2008-03-30T00:00+0100,7,9367
9376,1056852,1,Ljungskile,27,16,Norrköping,1,2008-03-30T00:00+0100,14,9391
9379,1056853,0,Gais,27,8,Örebro,1,2008-03-30T00:00+0100,11,9382
9371,1056854,0,GIF Sundsvall,27,5,Halmstad,0,2008-03-30T00:00+0100,15,9407
9373,1056856,1,Trelleborgs FF,27,4,Helsingborg,1,2008-03-30T00:00+0100,10,9377
9368,1056858,1,Kalmar FF,27,9,Djurgården,0,2008-03-30T00:00+0100,1,9374
9400,1056857,0,Hammarby,27,13,Gefle,3,2008-03-30T00:00+0100,6,9372
9370,1056855,2,Elfsborg,27,3,IFK Göteborg,5,2008-03-30T00:00+0100,2,9369
9407,1056859,1,Norrköping,28,15,GIF Sundsvall,2,2008-03-30T00:00+0100,16,9376
9367,1056861,1,Örebro,28,7,AIK,2,2008-03-30T00:00+0100,10,9379
9391,1056860,3,Malmö FF,28,14,Ljungskile,1,2008-03-30T00:00+0100,8,9375
9382,1056862,3,Helsingborg,28,12,Gais,0,2008-03-30T00:00+0100,4,9373
9377,1056863,0,IFK Göteborg,28,9,Trelleborgs FF,0,2008-03-30T00:00+0100,3,9370
9369,1056864,0,Djurgården,28,2,Elfsborg,1,2008-03-30T00:00+0100,11,9368
9372,1056865,1,Halmstad,28,5,Hammarby,2,2008-03-30T00:00+0100,6,9371
9374,1056866,1,Gefle,28,1,Kalmar FF,3,2008-03-30T00:00+0100,13,9400
9391,1056870,3,Gais,29,14,Ljungskile,0,2008-03-30T00:00+0100,10,9382
9407,1056868,2,Örebro,29,15,GIF Sundsvall,1,2008-03-30T00:00+0100,9,9379
9377,1056869,3,Gefle,29,11,Trelleborgs FF,3,2008-03-30T00:00+0100,13,9400
9374,1056872,0,Norrköping,29,1,Kalmar FF,6,2008-03-30T00:00+0100,16,9376
9367,1056874,1,Helsingborg,29,5,AIK,3,2008-03-30T00:00+0100,4,9373
9370,1056867,1,Djurgården,29,3,IFK Göteborg,3,2008-03-30T00:00+0100,12,9368
9372,1056871,6,Malmö FF,29,7,Hammarby,3,2008-03-30T00:00+0100,6,9375
9369,1056873,0,Halmstad,29,2,Elfsborg,3,2008-03-30T00:00+0100,8,9371
9400,1056875,2,Elfsborg,30,13,Gefle,1,2008-03-30T00:00+0100,2,9369
9371,1056876,2,Kalmar FF,30,8,Halmstad,2,2008-03-30T00:00+0100,1,9374
9379,1056877,0,Ljungskile,30,7,Örebro,3,2008-03-30T00:00+0100,14,9391
9368,1056878,3,Trelleborgs FF,30,12,Djurgården,1,2008-03-30T00:00+0100,10,9377
9375,1056879,0,GIF Sundsvall,30,6,Malmö FF,6,2008-03-30T00:00+0100,15,9407
9382,1056880,2,AIK,30,11,Gais,0,2008-03-30T00:00+0100,5,9367
9376,1056881,2,Hammarby,30,16,Norrköping,5,2008-03-30T00:00+0100,9,9372
9373,1056882,1,IFK Göteborg,30,4,Helsingborg,2,2008-03-30T00:00+0100,3,9370
