hl_id,bl_form10,matchid,bl_form5,bl_slutmal,hl_form5,bl_namn,hl_form10,omgang,hl_pos,hl_namn,hl_slutmal,sasong,bl_pos,bl_id
9373,1,1056652,1,1,0,Halmstad,0,2,3,Helsingborg,1,2008-03-30T00:00+0100,7,9371
9374,-1,1056656,-1,1,0,Ljungskile,0,2,5,Kalmar FF,3,2008-03-30T00:00+0100,15,9391
9372,-1,1056657,-1,3,0,GIF Sundsvall,0,2,1,Hammarby,5,2008-03-30T00:00+0100,16,9407
9369,0,1056658,0,0,0,AIK,0,2,4,Elfsborg,3,2008-03-30T00:00+0100,13,9367
9376,0,1056659,0,1,-2,Trelleborgs FF,-2,3,14,Norrköping,1,2008-03-30T00:00+0100,8,9377
9400,0,1056661,0,2,0,Djurgården,0,3,11,Gefle,1,2008-03-30T00:00+0100,3,9368
9371,1,1056660,1,1,1,IFK Göteborg,1,3,7,Halmstad,1,2008-03-30T00:00+0100,5,9370
9391,0,1056662,0,2,-2,Helsingborg,-2,3,15,Ljungskile,0,2008-03-30T00:00+0100,1,9373
9375,1,1056663,1,1,0,Elfsborg,0,3,12,Malmö FF,1,2008-03-30T00:00+0100,6,9369
9367,-2,1056664,-2,0,-1,GIF Sundsvall,-1,3,10,AIK,1,2008-03-30T00:00+0100,16,9407
9382,1,1056665,1,0,-1,Hammarby,-1,3,9,Gais,2,2008-03-30T00:00+0100,4,9372
9379,1,1056666,1,1,0,Kalmar FF,0,3,13,Örebro,0,2008-03-30T00:00+0100,2,9374
9370,-2,1056667,-2,0,1,Norrköping,1,4,3,IFK Göteborg,4,2008-03-30T00:00+0100,15,9376
9373,-1,1056668,-1,2,0,Gefle,0,4,4,Helsingborg,2,2008-03-30T00:00+0100,10,9400
9368,1,1056670,1,1,0,Halmstad,0,4,2,Djurgården,2,2008-03-30T00:00+0100,8,9371
9369,-1,1056671,-1,0,1,Örebro,1,4,6,Elfsborg,0,2008-03-30T00:00+0100,12,9379
9377,0,1056669,0,0,0,Malmö FF,0,4,7,Trelleborgs FF,0,2008-03-30T00:00+0100,11,9375
9407,-3,1056672,-3,0,-3,Ljungskile,-3,4,14,GIF Sundsvall,4,2008-03-30T00:00+0100,16,9391
9374,0,1056673,0,0,1,Gais,1,4,1,Kalmar FF,4,2008-03-30T00:00+0100,13,9382
9372,0,1056674,0,1,0,AIK,0,4,5,Hammarby,1,2008-03-30T00:00+0100,9,9367
9376,0,1056676,0,3,-3,Halmstad,-3,5,16,Norrköping,1,2008-03-30T00:00+0100,6,9371
9375,-1,1056677,-1,0,0,Gefle,0,5,8,Malmö FF,2,2008-03-30T00:00+0100,13,9400
9379,1,1056675,1,1,-1,Djurgården,-1,5,11,Örebro,1,2008-03-30T00:00+0100,2,9368
9407,2,1056678,2,2,-2,Kalmar FF,-2,5,14,GIF Sundsvall,0,2008-03-30T00:00+0100,1,9374
9391,1,1056679,1,0,-4,Elfsborg,-4,5,15,Ljungskile,1,2008-03-30T00:00+0100,9,9369
9372,0,1056680,0,1,0,Helsingborg,0,5,3,Hammarby,2,2008-03-30T00:00+0100,5,9373
9382,2,1056681,2,0,-1,IFK Göteborg,-1,5,12,Gais,0,2008-03-30T00:00+0100,4,9370
9367,0,1056682,0,0,0,Trelleborgs FF,0,5,7,AIK,1,2008-03-30T00:00+0100,10,9377
9374,1,1056684,1,0,2,Hammarby,2,6,1,Kalmar FF,1,2008-03-30T00:00+0100,5,9372
9369,-3,1056685,-3,0,0,GIF Sundsvall,0,6,7,Elfsborg,2,2008-03-30T00:00+0100,15,9407
9400,-1,1056686,-1,1,-2,Örebro,-2,6,14,Gefle,0,2008-03-30T00:00+0100,9,9379
9373,-4,1056683,-4,2,-1,Norrköping,-1,6,6,Helsingborg,2,2008-03-30T00:00+0100,16,9376
9377,-3,1056687,-3,2,-1,Ljungskile,-1,6,13,Trelleborgs FF,1,2008-03-30T00:00+0100,12,9391
9370,1,1056688,1,0,2,AIK,2,6,2,IFK Göteborg,2,2008-03-30T00:00+0100,10,9367
9368,-1,1056689,-1,0,1,Gais,1,6,3,Djurgården,0,2008-03-30T00:00+0100,11,9382
9371,1,1056690,1,3,0,Malmö FF,0,6,8,Halmstad,2,2008-03-30T00:00+0100,4,9375
9374,-1,1056692,-1,2,3,Helsingborg,3,7,1,Kalmar FF,4,2008-03-30T00:00+0100,8,9373
9372,1,1056691,1,0,0,Elfsborg,0,7,6,Hammarby,0,2008-03-30T00:00+0100,7,9369
9407,-2,1056693,-1,2,-3,Trelleborgs FF,-4,7,15,GIF Sundsvall,2,2008-03-30T00:00+0100,13,9377
9379,-1,1056694,-2,1,-2,Halmstad,-1,7,12,Örebro,0,2008-03-30T00:00+0100,5,9371
9382,-3,1056695,-2,0,-1,Gefle,-1,7,9,Gais,2,2008-03-30T00:00+0100,14,9400
9375,-4,1056696,-3,1,1,Norrköping,1,7,2,Malmö FF,2,2008-03-30T00:00+0100,16,9376
9367,1,1056697,1,1,0,Djurgården,0,7,10,AIK,1,2008-03-30T00:00+0100,3,9368
9391,3,1056698,3,1,-2,IFK Göteborg,-3,7,11,Ljungskile,2,2008-03-30T00:00+0100,4,9370
9369,4,1056699,3,0,0,Kalmar FF,1,8,4,Elfsborg,1,2008-03-30T00:00+0100,1,9374
9377,0,1056700,-1,0,-2,Hammarby,-2,8,11,Trelleborgs FF,1,2008-03-30T00:00+0100,9,9372
9371,0,1056701,1,0,-2,Gais,-1,8,7,Halmstad,0,2008-03-30T00:00+0100,10,9382
9400,0,1056702,1,1,-4,AIK,-4,8,14,Gefle,0,2008-03-30T00:00+0100,8,9367
9376,-2,1056703,-2,0,-3,Örebro,-5,8,16,Norrköping,0,2008-03-30T00:00+0100,12,9379
9370,-4,1056704,-2,0,1,GIF Sundsvall,2,8,3,IFK Göteborg,1,2008-03-30T00:00+0100,15,9407
9368,-2,1056705,0,1,1,Ljungskile,1,8,2,Djurgården,2,2008-03-30T00:00+0100,13,9391
9373,2,1056706,2,2,-2,Malmö FF,-2,8,6,Helsingborg,4,2008-03-30T00:00+0100,5,9375
9369,-1,1056707,-1,0,1,Helsingborg,2,9,4,Elfsborg,1,2008-03-30T00:00+0100,7,9373
9407,2,1056708,2,0,-2,Djurgården,-5,9,15,GIF Sundsvall,0,2008-03-30T00:00+0100,2,9368
9379,1,1056709,1,3,-1,Malmö FF,-2,9,13,Örebro,0,2008-03-30T00:00+0100,5,9375
9374,-1,1056711,-1,0,2,Trelleborgs FF,3,9,1,Kalmar FF,1,2008-03-30T00:00+0100,12,9377
9372,3,1056710,2,0,-1,IFK Göteborg,-1,9,9,Hammarby,0,2008-03-30T00:00+0100,3,9370
9391,-5,1056712,-4,0,0,Gefle,-3,9,11,Ljungskile,0,2008-03-30T00:00+0100,14,9400
9382,-5,1056713,-3,0,0,Norrköping,0,9,10,Gais,0,2008-03-30T00:00+0100,16,9376
9367,-1,1056714,-2,0,0,Halmstad,0,9,6,AIK,1,2008-03-30T00:00+0100,8,9371
9377,3,1056715,2,2,-2,Elfsborg,-2,10,12,Trelleborgs FF,0,2008-03-30T00:00+0100,3,9369
9373,-3,1056716,-2,0,-2,Örebro,-2,10,7,Helsingborg,1,2008-03-30T00:00+0100,13,9379
9370,4,1056717,2,2,1,Kalmar FF,3,10,2,IFK Göteborg,3,2008-03-30T00:00+0100,1,9374
9368,-1,1056718,-1,2,1,Hammarby,2,10,6,Djurgården,0,2008-03-30T00:00+0100,9,9372
9371,-3,1056719,1,2,-2,Ljungskile,-2,10,8,Halmstad,3,2008-03-30T00:00+0100,11,9391
9375,0,1056721,1,1,1,Gais,1,10,5,Malmö FF,1,2008-03-30T00:00+0100,10,9382
9400,-5,1056722,-3,0,-4,GIF Sundsvall,-5,10,14,Gefle,2,2008-03-30T00:00+0100,15,9407
9376,1,1056720,1,2,-2,AIK,-5,10,16,Norrköping,1,2008-03-30T00:00+0100,4,9367
9374,1,1056723,0,1,1,Djurgården,3,11,1,Kalmar FF,5,2008-03-30T00:00+0100,8,9368
9391,-5,1056724,-2,2,-1,Norrköping,-3,11,11,Ljungskile,0,2008-03-30T00:00+0100,16,9376
9377,-1,1056725,0,3,-2,Helsingborg,-2,11,12,Trelleborgs FF,1,2008-03-30T00:00+0100,5,9373
9367,1,1056726,0,0,0,Malmö FF,1,11,3,AIK,2,2008-03-30T00:00+0100,7,9375
9407,-2,1056727,-1,1,-3,Halmstad,-5,11,15,GIF Sundsvall,2,2008-03-30T00:00+0100,9,9371
9372,-3,1056728,-2,1,-2,Gefle,-1,11,6,Hammarby,2,2008-03-30T00:00+0100,14,9400
9382,-5,1056729,-3,0,1,Örebro,0,11,10,Gais,3,2008-03-30T00:00+0100,13,9379
9369,4,1056730,2,0,3,IFK Göteborg,3,11,2,Elfsborg,3,2008-03-30T00:00+0100,4,9370
9370,-4,1056738,-2,2,0,Trelleborgs FF,2,12,6,IFK Göteborg,0,2008-03-30T00:00+0100,11,9377
9400,3,1056731,1,5,-2,Kalmar FF,-5,12,15,Gefle,1,2008-03-30T00:00+0100,1,9374
9376,-3,1056732,-1,2,-2,GIF Sundsvall,-4,12,16,Norrköping,0,2008-03-30T00:00+0100,12,9407
9371,-1,1056733,0,1,-1,Hammarby,-3,12,9,Halmstad,1,2008-03-30T00:00+0100,7,9372
9368,3,1056734,3,2,-1,Elfsborg,0,12,8,Djurgården,0,2008-03-30T00:00+0100,2,9369
9379,3,1056735,2,4,-4,AIK,-5,12,14,Örebro,1,2008-03-30T00:00+0100,3,9367
9375,-3,1056736,-2,1,-1,Ljungskile,0,12,5,Malmö FF,2,2008-03-30T00:00+0100,13,9391
9373,2,1056737,2,0,0,Gais,-1,12,4,Helsingborg,1,2008-03-30T00:00+0100,10,9382
9374,-3,1056743,-1,1,0,Halmstad,3,13,1,Kalmar FF,1,2008-03-30T00:00+0100,9,9371
9367,0,1056742,0,2,2,Gais,2,13,3,AIK,2,2008-03-30T00:00+0100,10,9382
9377,-1,1056739,-2,1,-2,Djurgården,-4,13,11,Trelleborgs FF,1,2008-03-30T00:00+0100,8,9368
9407,1,1056740,-1,0,-1,Malmö FF,-2,13,12,GIF Sundsvall,0,2008-03-30T00:00+0100,6,9375
9391,-5,1056741,-4,1,-4,Örebro,-3,13,15,Ljungskile,0,2008-03-30T00:00+0100,13,9379
9372,-5,1056745,-2,3,0,Norrköping,0,13,5,Hammarby,4,2008-03-30T00:00+0100,16,9376
9370,0,1056744,2,1,0,Helsingborg,1,13,7,IFK Göteborg,1,2008-03-30T00:00+0100,4,9373
9369,-5,1056746,-2,1,3,Gefle,3,13,2,Elfsborg,0,2008-03-30T00:00+0100,14,9400
9368,0,1056747,-1,2,-3,IFK Göteborg,-2,14,9,Djurgården,1,2008-03-30T00:00+0100,6,9370
9376,2,1056748,1,3,-3,Kalmar FF,-5,14,16,Norrköping,1,2008-03-30T00:00+0100,1,9374
9400,-4,1056749,-3,1,-1,Trelleborgs FF,-5,14,14,Gefle,0,2008-03-30T00:00+0100,11,9377
9379,-3,1056751,0,1,-4,GIF Sundsvall,-5,14,12,Örebro,2,2008-03-30T00:00+0100,13,9407
9375,1,1056752,2,4,0,Hammarby,1,14,7,Malmö FF,2,2008-03-30T00:00+0100,4,9372
9382,-3,1056750,-4,1,0,Ljungskile,1,14,8,Gais,3,2008-03-30T00:00+0100,15,9391
9373,2,1056753,2,1,1,AIK,0,14,3,Helsingborg,2,2008-03-30T00:00+0100,5,9367
9371,2,1056754,1,2,-1,Elfsborg,-2,14,10,Halmstad,1,2008-03-30T00:00+0100,2,9369
9370,-5,1056755,-2,0,-1,Gefle,0,15,5,IFK Göteborg,3,2008-03-30T00:00+0100,15,9400
9407,2,1056756,1,1,-1,Gais,-3,15,13,GIF Sundsvall,1,2008-03-30T00:00+0100,8,9382
9377,-3,1056757,-1,2,-2,Halmstad,-3,15,11,Trelleborgs FF,1,2008-03-30T00:00+0100,9,9371
9372,-4,1056758,-2,0,2,Örebro,0,15,4,Hammarby,1,2008-03-30T00:00+0100,12,9379
9374,-1,1056759,-1,2,0,Malmö FF,2,15,1,Kalmar FF,3,2008-03-30T00:00+0100,7,9375
9391,0,1056760,0,1,-5,AIK,-5,15,14,Ljungskile,2,2008-03-30T00:00+0100,6,9367
9373,-3,1056761,-4,0,3,Djurgården,2,15,3,Helsingborg,2,2008-03-30T00:00+0100,10,9368
9369,-5,1056762,-4,0,0,Norrköping,3,15,2,Elfsborg,3,2008-03-30T00:00+0100,16,9376
9400,0,1056763,-1,1,-4,IFK Göteborg,-5,16,15,Gefle,0,2008-03-30T00:00+0100,4,9370
9371,-3,1056764,-2,0,-2,Trelleborgs FF,-2,16,8,Halmstad,0,2008-03-30T00:00+0100,11,9377
9368,3,1056766,3,2,-4,Helsingborg,-4,16,10,Djurgården,1,2008-03-30T00:00+0100,3,9373
9375,2,1056767,2,2,-2,Kalmar FF,-2,16,7,Malmö FF,3,2008-03-30T00:00+0100,1,9374
9367,-4,1056765,-3,0,-1,Ljungskile,0,16,6,AIK,1,2008-03-30T00:00+0100,14,9391
9382,-2,1056769,0,2,1,GIF Sundsvall,2,16,9,Gais,0,2008-03-30T00:00+0100,12,9407
9379,2,1056768,3,1,-2,Hammarby,-5,16,13,Örebro,1,2008-03-30T00:00+0100,5,9372
9376,3,1056770,1,1,-4,Elfsborg,-6,16,16,Norrköping,0,2008-03-30T00:00+0100,2,9369
9370,-2,1056771,0,0,0,Malmö FF,1,17,4,IFK Göteborg,2,2008-03-30T00:00+0100,7,9375
9377,-4,1056772,-1,3,-1,Örebro,-3,17,11,Trelleborgs FF,3,2008-03-30T00:00+0100,12,9379
9372,-6,1056773,-3,2,2,Ljungskile,2,17,5,Hammarby,2,2008-03-30T00:00+0100,15,9391
9400,-2,1056774,-1,0,-4,Halmstad,-5,17,14,Gefle,4,2008-03-30T00:00+0100,8,9371
9373,-2,1056775,-1,1,3,GIF Sundsvall,4,17,3,Helsingborg,2,2008-03-30T00:00+0100,13,9407
9369,0,1056778,-1,0,0,Gais,3,17,2,Elfsborg,1,2008-03-30T00:00+0100,9,9382
9374,1,1056776,-1,2,0,AIK,0,17,1,Kalmar FF,3,2008-03-30T00:00+0100,6,9367
9379,1,1056779,2,2,0,IFK Göteborg,-4,18,11,Örebro,4,2008-03-30T00:00+0100,5,9370
9375,-6,1056780,-3,2,-2,Djurgården,-2,18,7,Malmö FF,1,2008-03-30T00:00+0100,9,9368
9391,2,1056782,1,4,-2,Kalmar FF,-5,18,15,Ljungskile,2,2008-03-30T00:00+0100,1,9374
9367,3,1056783,1,2,-2,Elfsborg,0,18,6,AIK,0,2008-03-30T00:00+0100,2,9369
9382,-4,1056784,-1,0,-1,Trelleborgs FF,-1,18,10,Gais,0,2008-03-30T00:00+0100,12,9377
9407,3,1056785,2,2,-2,Hammarby,-2,18,13,GIF Sundsvall,1,2008-03-30T00:00+0100,4,9372
9371,4,1056786,3,1,-2,Helsingborg,-3,18,8,Halmstad,3,2008-03-30T00:00+0100,3,9373
9376,-3,1056781,-2,1,-4,Gefle,-6,18,16,Norrköping,2,2008-03-30T00:00+0100,14,9400
9372,-1,1056789,-1,4,1,Gais,3,19,5,Hammarby,2,2008-03-30T00:00+0100,8,9382
9407,-2,1056787,-3,1,-3,AIK,-3,19,13,GIF Sundsvall,1,2008-03-30T00:00+0100,6,9367
9373,-6,1056794,-2,1,2,Ljungskile,4,19,4,Helsingborg,0,2008-03-30T00:00+0100,14,9391
9374,-2,1056790,1,2,1,Örebro,1,19,2,Kalmar FF,2,2008-03-30T00:00+0100,12,9379
9377,-5,1056791,-2,0,-1,Norrköping,-3,19,11,Trelleborgs FF,1,2008-03-30T00:00+0100,16,9376
9368,-4,1056792,-3,0,-3,Gefle,-6,19,7,Djurgården,2,2008-03-30T00:00+0100,15,9400
9376,0,1056795,2,2,-2,IFK Göteborg,-5,20,16,Norrköping,2,2008-03-30T00:00+0100,3,9370
9391,-2,1056796,-2,0,-1,GIF Sundsvall,-5,20,13,Ljungskile,2,2008-03-30T00:00+0100,14,9407
9379,3,1056797,3,0,0,Elfsborg,-1,20,11,Örebro,2,2008-03-30T00:00+0100,2,9369
9371,-4,1056798,-1,2,-1,Djurgården,-3,20,10,Halmstad,1,2008-03-30T00:00+0100,7,9368
9382,2,1056799,1,4,-2,Kalmar FF,-1,20,9,Gais,1,2008-03-30T00:00+0100,1,9374
9375,-1,1056801,0,1,-3,Trelleborgs FF,-4,20,8,Malmö FF,1,2008-03-30T00:00+0100,12,9377
9367,2,1056802,0,2,-2,Hammarby,-2,20,6,AIK,2,2008-03-30T00:00+0100,4,9372
9400,2,1056800,0,0,-3,Helsingborg,-6,20,15,Gefle,3,2008-03-30T00:00+0100,5,9373
9377,-3,1056804,-1,0,1,AIK,0,21,11,Trelleborgs FF,2,2008-03-30T00:00+0100,6,9367
9374,-4,1056803,-3,0,0,GIF Sundsvall,1,21,1,Kalmar FF,3,2008-03-30T00:00+0100,15,9407
9400,-3,1056805,-2,2,-1,Malmö FF,-4,21,14,Gefle,1,2008-03-30T00:00+0100,8,9375
9371,-5,1056806,-1,0,-2,Norrköping,-3,21,10,Halmstad,2,2008-03-30T00:00+0100,16,9376
9373,1,1056808,-1,1,-2,Hammarby,1,21,3,Helsingborg,5,2008-03-30T00:00+0100,5,9372
9368,1,1056809,2,0,0,Örebro,-3,21,7,Djurgården,0,2008-03-30T00:00+0100,12,9379
9369,-3,1056810,-1,0,1,Ljungskile,1,21,2,Elfsborg,4,2008-03-30T00:00+0100,13,9391
9370,-3,1056807,-3,1,1,Gais,1,21,4,IFK Göteborg,0,2008-03-30T00:00+0100,9,9382
9367,1,1056811,0,0,-3,IFK Göteborg,-4,22,6,AIK,0,2008-03-30T00:00+0100,4,9370
9375,-2,1056816,-1,3,-3,Halmstad,-4,22,10,Malmö FF,0,2008-03-30T00:00+0100,7,9371
9407,2,1056812,2,0,-4,Elfsborg,-5,22,15,GIF Sundsvall,0,2008-03-30T00:00+0100,2,9369
9376,1,1056814,-1,4,-1,Helsingborg,-5,22,16,Norrköping,3,2008-03-30T00:00+0100,3,9373
9372,2,1056815,2,2,-2,Kalmar FF,0,22,5,Hammarby,1,2008-03-30T00:00+0100,1,9374
9391,1,1056817,2,0,-1,Trelleborgs FF,-3,22,13,Ljungskile,0,2008-03-30T00:00+0100,11,9377
9382,-2,1056818,1,1,-2,Djurgården,-2,22,8,Gais,2,2008-03-30T00:00+0100,9,9368
9379,-4,1056813,-1,1,2,Gefle,2,22,12,Örebro,1,2008-03-30T00:00+0100,14,9400
9370,-1,1056793,-1,0,1,Halmstad,0,19,3,IFK Göteborg,3,2008-03-30T00:00+0100,9,9371
9369,-3,1056788,-3,0,2,Malmö FF,2,19,1,Elfsborg,4,2008-03-30T00:00+0100,10,9375
9371,2,1056819,2,2,0,Örebro,-2,23,9,Halmstad,1,2008-03-30T00:00+0100,11,9379
9377,-5,1056820,-3,0,2,GIF Sundsvall,1,23,8,Trelleborgs FF,2,2008-03-30T00:00+0100,15,9407
9376,-5,1056823,-3,0,-2,Malmö FF,-5,23,16,Norrköping,1,2008-03-30T00:00+0100,12,9375
9369,-2,1056821,-3,0,1,Hammarby,3,23,2,Elfsborg,1,2008-03-30T00:00+0100,5,9372
9370,-2,1056822,-1,0,-1,Ljungskile,1,23,4,IFK Göteborg,0,2008-03-30T00:00+0100,13,9391
9373,2,1056824,1,0,-2,Kalmar FF,1,23,3,Helsingborg,1,2008-03-30T00:00+0100,1,9374
9400,-1,1056825,0,0,-2,Gais,-4,23,14,Gefle,0,2008-03-30T00:00+0100,7,9382
9368,-4,1056826,-2,1,0,AIK,-3,23,10,Djurgården,1,2008-03-30T00:00+0100,6,9367
9372,2,1056834,3,0,-4,Trelleborgs FF,-3,24,5,Hammarby,0,2008-03-30T00:00+0100,9,9377
9382,-2,1056829,-2,4,0,Halmstad,-2,24,10,Gais,0,2008-03-30T00:00+0100,6,9371
9391,-2,1056830,0,1,0,Djurgården,-1,24,13,Ljungskile,0,2008-03-30T00:00+0100,8,9368
9367,-3,1056831,-1,1,-1,Gefle,-3,24,7,AIK,1,2008-03-30T00:00+0100,14,9400
9374,4,1056828,2,1,0,Elfsborg,1,24,1,Kalmar FF,2,2008-03-30T00:00+0100,2,9369
9407,1,1056827,0,5,-3,IFK Göteborg,-5,24,15,GIF Sundsvall,0,2008-03-30T00:00+0100,4,9370
9379,-3,1056832,-2,2,1,Norrköping,1,24,11,Örebro,2,2008-03-30T00:00+0100,16,9376
9375,1,1056833,0,2,-3,Helsingborg,-5,24,12,Malmö FF,1,2008-03-30T00:00+0100,3,9373
9368,-6,1056777,-5,1,-4,Norrköping,-5,17,10,Djurgården,1,2008-03-30T00:00+0100,16,9376
9400,-3,1056835,-1,1,0,Ljungskile,-2,25,14,Gefle,1,2008-03-30T00:00+0100,13,9391
9373,2,1056838,0,2,1,Elfsborg,0,25,3,Helsingborg,2,2008-03-30T00:00+0100,2,9369
9368,-6,1056836,-4,1,-1,GIF Sundsvall,-1,25,6,Djurgården,3,2008-03-30T00:00+0100,15,9407
9377,1,1056837,1,1,2,Kalmar FF,3,25,8,Trelleborgs FF,2,2008-03-30T00:00+0100,1,9374
9371,-2,1056839,-1,1,-1,AIK,-2,25,5,Halmstad,2,2008-03-30T00:00+0100,10,9367
9375,2,1056840,1,1,-3,Örebro,-5,25,11,Malmö FF,3,2008-03-30T00:00+0100,12,9379
9376,-3,1056841,-1,1,-1,Gais,-2,25,16,Norrköping,0,2008-03-30T00:00+0100,9,9382
9370,-4,1056842,-3,0,-1,Hammarby,0,25,4,IFK Göteborg,2,2008-03-30T00:00+0100,7,9372
9367,-2,1056843,-2,0,-2,Norrköping,-4,26,7,AIK,2,2008-03-30T00:00+0100,16,9376
9374,1,1056844,0,1,0,IFK Göteborg,1,26,1,Kalmar FF,0,2008-03-30T00:00+0100,3,9370
9382,-5,1056845,-2,2,0,Malmö FF,-2,26,9,Gais,2,2008-03-30T00:00+0100,12,9375
9391,-1,1056846,1,3,-2,Halmstad,-2,26,14,Ljungskile,0,2008-03-30T00:00+0100,5,9371
9379,0,1056849,2,1,-1,Helsingborg,1,26,11,Örebro,3,2008-03-30T00:00+0100,4,9373
9407,-1,1056850,-1,3,-4,Gefle,-7,26,15,GIF Sundsvall,2,2008-03-30T00:00+0100,13,9400
9372,1,1056848,0,0,-4,Djurgården,-5,26,6,Hammarby,3,2008-03-30T00:00+0100,8,9368
9369,4,1056847,3,1,1,Trelleborgs FF,2,26,2,Elfsborg,4,2008-03-30T00:00+0100,10,9377
9375,-2,1056851,0,0,-2,AIK,-4,27,12,Malmö FF,1,2008-03-30T00:00+0100,7,9367
9376,-3,1056852,-2,1,-2,Ljungskile,-3,27,16,Norrköping,1,2008-03-30T00:00+0100,14,9391
9379,-1,1056853,0,0,0,Gais,2,27,8,Örebro,1,2008-03-30T00:00+0100,11,9382
9371,-7,1056854,-4,0,0,GIF Sundsvall,0,27,5,Halmstad,0,2008-03-30T00:00+0100,15,9407
9373,3,1056856,1,1,0,Trelleborgs FF,-2,27,4,Helsingborg,1,2008-03-30T00:00+0100,10,9377
9368,-1,1056858,-2,1,-1,Kalmar FF,0,27,9,Djurgården,0,2008-03-30T00:00+0100,1,9374
9400,-4,1056857,-2,0,0,Hammarby,-2,27,13,Gefle,3,2008-03-30T00:00+0100,6,9372
9370,2,1056855,1,2,1,Elfsborg,0,27,3,IFK Göteborg,5,2008-03-30T00:00+0100,2,9369
9407,-4,1056859,-1,1,-4,Norrköping,-6,28,15,GIF Sundsvall,2,2008-03-30T00:00+0100,16,9376
9367,2,1056861,1,1,-1,Örebro,-2,28,7,AIK,2,2008-03-30T00:00+0100,10,9379
9391,-2,1056860,0,3,-2,Malmö FF,-2,28,14,Ljungskile,1,2008-03-30T00:00+0100,8,9375
9382,-1,1056862,0,3,-2,Helsingborg,-2,28,12,Gais,0,2008-03-30T00:00+0100,4,9373
9377,2,1056863,2,0,1,IFK Göteborg,3,28,9,Trelleborgs FF,0,2008-03-30T00:00+0100,3,9370
9369,-1,1056864,-1,0,0,Djurgården,1,28,2,Elfsborg,1,2008-03-30T00:00+0100,11,9368
9372,-1,1056865,0,1,-2,Halmstad,-5,28,5,Hammarby,2,2008-03-30T00:00+0100,6,9371
9374,0,1056866,1,1,-2,Gefle,-1,28,1,Kalmar FF,3,2008-03-30T00:00+0100,13,9400
9391,-3,1056870,-3,3,-3,Gais,-3,29,14,Ljungskile,0,2008-03-30T00:00+0100,10,9382
9407,1,1056868,0,2,-2,Örebro,-5,29,15,GIF Sundsvall,1,2008-03-30T00:00+0100,9,9379
9377,0,1056869,0,3,0,Gefle,2,29,11,Trelleborgs FF,3,2008-03-30T00:00+0100,13,9400
9374,-4,1056872,-3,0,0,Norrköping,0,29,1,Kalmar FF,6,2008-03-30T00:00+0100,16,9376
9367,0,1056874,-1,1,0,Helsingborg,-1,29,5,AIK,3,2008-03-30T00:00+0100,4,9373
9370,-3,1056867,-2,1,2,Djurgården,1,29,3,IFK Göteborg,3,2008-03-30T00:00+0100,12,9368
9372,-1,1056871,1,6,0,Malmö FF,-3,29,7,Hammarby,3,2008-03-30T00:00+0100,6,9375
9369,-1,1056873,0,0,0,Halmstad,1,29,2,Elfsborg,3,2008-03-30T00:00+0100,8,9371
9400,3,1056875,2,2,0,Elfsborg,-1,30,13,Gefle,1,2008-03-30T00:00+0100,2,9369
9371,1,1056876,0,2,-1,Kalmar FF,-1,30,8,Halmstad,2,2008-03-30T00:00+0100,1,9374
9379,-5,1056877,-3,0,0,Ljungskile,0,30,7,Örebro,3,2008-03-30T00:00+0100,14,9391
9368,2,1056878,0,3,-3,Trelleborgs FF,-4,30,12,Djurgården,1,2008-03-30T00:00+0100,10,9377
9375,-5,1056879,-2,0,2,GIF Sundsvall,-1,30,6,Malmö FF,6,2008-03-30T00:00+0100,15,9407
9382,0,1056880,1,2,-2,AIK,-2,30,11,Gais,0,2008-03-30T00:00+0100,5,9367
9376,-4,1056881,-1,2,-4,Hammarby,-5,30,16,Norrköping,5,2008-03-30T00:00+0100,9,9372
9373,2,1056882,3,1,-2,IFK Göteborg,0,30,4,Helsingborg,2,2008-03-30T00:00+0100,3,9370
